[INFO ] [2022-05-12 13:49:34,649] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-21 19:01:02,838] Contact_Detail - Step 10: Click on Save button
[INFO ] [2022-09-21 19:01:03,092] Contact_Detail - Step 11: Verify success saved contact detail info message displayed with text 'Successfully Updated'
[INFO ] [2022-09-21 19:01:04,002]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:01:09,011] Emergency_Detail - Step 01: Open Emergency Detail page
[INFO ] [2022-09-21 19:01:09,740] Emergency_Detail - Step 02: Click on '+ Add' button
[INFO ] [2022-09-21 19:01:10,206] Emergency_Detail - Step 03: Input to Name textbox with name is: emergencyName
[INFO ] [2022-09-21 19:01:10,311] Emergency_Detail - Step 04: Input to Relationship textbox with value is: Em
[INFO ] [2022-09-21 19:01:10,377] Emergency_Detail - Step 05: Input to Home telephone textbox with value is: 02381234567
[INFO ] [2022-09-21 19:01:10,469] Emergency_Detail - Step 06: Input to Mobile phone textbox with value is: 0917382111
[INFO ] [2022-09-21 19:01:10,559] Emergency_Detail - Step 07: Input to Work telephone textbox with value is: 02382345678
[INFO ] [2022-09-21 19:01:10,645] Emergency_Detail - Step 08: Click on Save button
[INFO ] [2022-09-21 19:01:10,919] Emergency_Detail - Step 09: Verify success saved Emergency detail info message displayed with text 'Successfully Saved'
[INFO ] [2022-09-21 19:01:11,340]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:01:11,343] Assigned_Dependents - Step 01: Open Dependents page
[INFO ] [2022-09-21 19:01:12,156] Assigned_Dependents - Step 02: Click on Add dependent button
[INFO ] [2022-09-21 19:01:12,648] Assigned_Dependents - Step 03: Input to Dependent Name textbox with value is: Dependent4493
[INFO ] [2022-09-21 19:01:12,766] Assigned_Dependents - Step 04: Select Dependent Relationship in dropdown list with value is: Child
[INFO ] [2022-09-21 19:01:15,357] Assigned_Dependents - Step 05: Input to Dependent DOB with value is 2017-10-09
[INFO ] [2022-09-21 19:01:15,452] Assigned_Dependents - Step 06: Click on Save button
[INFO ] [2022-09-21 19:01:15,735] Assigned_Dependents - Step 07: Verify success added dependent massge displayed with value is 'Successfully Saved'
[INFO ] [2022-09-21 19:01:16,566]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:01:16,570] Edit_View_Job - Step 01: Open Job page
[INFO ] [2022-09-21 19:01:17,698] Edit_View_Job - Step 02: Input to Joined Date textbox with value is: 2021-12-15
[INFO ] [2022-09-21 19:01:20,790] Edit_View_Job - Step 03: Select Job title in dropdown list with value is: QA Lead
[INFO ] [2022-09-21 19:01:24,011] Edit_View_Job - Step 04: Select Job Category in dropdown list with value is: Professionals
[INFO ] [2022-09-21 19:01:26,804] Edit_View_Job - Step 05: Select Job Sub Unit in dropdown list with value is: Quality Assurance
[INFO ] [2022-09-21 19:01:29,685] Edit_View_Job - Step 06: Select Job status in dropdown list with value is: Full-Time Permanent
[INFO ] [2022-09-21 19:01:32,450] Edit_View_Job - Step 07: Select Job location in dropdown list with value is: New York Sales Office
[INFO ] [2022-09-21 19:01:35,189] Edit_View_Job - Step 08: Click on Save button
[INFO ] [2022-09-21 19:01:35,516] Edit_View_Job - Step 09: Verify success added job message displayed with text 'Successfully Saved'
[INFO ] [2022-09-21 19:01:36,320]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:01:36,322] Edit_View_Salary - Step 01: Open Salary page
[INFO ] [2022-09-21 19:01:37,288] Edit_View_Salary - Step 02: Click on Add button
[INFO ] [2022-09-21 19:01:38,216] Edit_View_Salary - Step 03: Input to Salary component textbox with value is: Main Income
[INFO ] [2022-09-21 19:01:38,303] Edit_View_Salary - Step 04: Input to Salary Amount textbox with value is: 10000
[INFO ] [2022-09-21 19:01:38,375] Edit_View_Salary - Step 05: Select Pay Grade option in dropdown list with value is: Grade 5
[INFO ] [2022-09-21 19:01:41,137] Edit_View_Salary - Step 06: Select Pay Frequency option in dropdown list with value is: Monthly
[INFO ] [2022-09-21 19:01:46,902] Edit_View_Salary - Step 07: Select currency option in dropdown list with value is: United States Dollar
[INFO ] [2022-09-21 19:01:49,586] Edit_View_Salary - Step 08: Click on Save salary button
[INFO ] [2022-09-21 19:01:49,898] Edit_View_Salary - Step 09: Verify success added salary message displayed with text 'Successfully Saved
[INFO ] [2022-09-21 19:01:50,220]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:01:50,224] Edit_View_Tax - Step 01: Open Tax page
[INFO ] [2022-09-21 19:01:51,189] Edit_View_Tax - Step 02: Select Status for Ferderal Tax Income with value is: Married
[INFO ] [2022-09-21 19:01:54,922] Edit_View_Tax - Step 03: Input to Exemptions textbox for Ferderal Tax Income with value is: ferderalTaxExemption
[INFO ] [2022-09-21 19:01:55,030] Edit_View_Tax - Step 04: Select State for State Tax Income with value is: stateTaxState
[INFO ] [2022-09-21 19:03:11,523] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-09-21 19:03:21,529] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-09-21 19:03:22,201] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-09-21 19:03:22,311] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-09-21 19:03:25,298] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-09-21 19:03:26,911] Add New Employee - Step 02: Input firstname with value is: Employee3575
[INFO ] [2022-09-21 19:03:27,229] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-09-21 19:03:27,322] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-09-21 19:03:29,457] Add New Employee - Step 05: Input employee ID with value is: ID3575
[INFO ] [2022-09-21 19:03:29,562] Add New Employee - Step 06: Click on Create Login Detail button
[INFO ] [2022-09-21 19:03:29,854] Add New Employee - Step 07: Input to Username textbox with value is :User3575
[INFO ] [2022-09-21 19:03:29,978] Add New Employee - Step 08: Input to password textbox with value is :Abcde@3575
[INFO ] [2022-09-21 19:03:30,049] Add New Employee - Step 09: Input to Confirm password textbox with value is :Abcde@3575
[INFO ] [2022-09-21 19:03:30,121] Add New Employee - Step 10: Click to Save button
[INFO ] [2022-09-21 19:03:30,411] Add New Employee - Step 11: Verify the success message displayed
[INFO ] [2022-09-21 19:03:31,526]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:03:36,545] Upload_Avatar - Step 01: Click on Avatar icon
[INFO ] [2022-09-21 19:03:37,250] Upload_Avatar - Step 02: Upload avatar image
[INFO ] [2022-09-21 19:03:37,705] Upload_Avatar - Step 03: Verify uploaded avatar success message displayed
[INFO ] [2022-09-21 19:03:38,821]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:03:38,828] Personal_Detail - Step 01: Click on Personal Detail link
[INFO ] [2022-09-21 19:03:41,798] Personal_Detail - Step 02: Input Driver license with value is DV3575
[INFO ] [2022-09-21 19:03:41,905] Personal_Detail - Step 03: Input SSN number with value is SSN3575
[INFO ] [2022-09-21 19:03:41,985] Personal_Detail - Step 04: Input SIN number with value is SIN3575
[INFO ] [2022-09-21 19:03:42,056] Personal_Detail - Step 06: Select Gender is Male
[INFO ] [2022-09-21 19:03:42,335] Personal_Detail - Step 08: Input expire Driver license date with value is 2025-08-20
[INFO ] [2022-09-21 19:03:42,429] Personal_Detail - Step 09: Input DOB with value is 1990-10-20
[INFO ] [2022-09-21 19:03:42,506] Personal_Detail - Step 10: Select Nationality with value is American
[INFO ] [2022-09-21 19:03:45,298] Personal_Detail - Step 11:  Select Marital status with value is Married
[INFO ] [2022-09-21 19:03:47,914] Personal_Detail - Step 12: Click on Save required fields button
[INFO ] [2022-09-21 19:03:48,242] Personal_Detail - Step 13: Verify updated Required Personal detail success message displayed
[INFO ] [2022-09-21 19:03:48,612]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:03:48,613] Personal_Detail - Step 14: Select Blood type with value is A+
[INFO ] [2022-09-21 19:03:51,168] Personal_Detail - Step 15: Click on Save custom fields button
[INFO ] [2022-09-21 19:03:51,460] Personal_Detail - Step 16: Verify updated Custom Personal detail success message displayed
[INFO ] [2022-09-21 19:03:51,784]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:03:51,788] Contact_Detail - Step 01: Click on Contact Detail link
[INFO ] [2022-09-21 19:03:57,747] Contact_Detail - Step 02: Input address Street 1 with value is: street13575
[INFO ] [2022-09-21 19:03:57,877] Contact_Detail - Step 03: Input address Street 2 with value is: street23575
[INFO ] [2022-09-21 19:03:57,947] Contact_Detail - Step 04: Input address State/Province with value is: Binh Duong
[INFO ] [2022-09-21 19:03:58,016] Contact_Detail - Step 05: Input address Zip/Postal code with value is: 72000
[INFO ] [2022-09-21 19:03:58,085] Contact_Detail - Step 06: Select country from dropdown list with value is: Viet Nam
[INFO ] [2022-09-21 19:04:02,473] Contact_Detail - Step 07: Input Telephone  Home with number is: 02743823575
[INFO ] [2022-09-21 19:04:02,566] Contact_Detail - Step 08: Input Telephone Mobile with number is: 09173823575
[INFO ] [2022-09-21 19:04:02,630] Contact_Detail - Step 09: Input Telephone Work with number is: 02283823575
[INFO ] [2022-09-21 19:04:02,696] Contact_Detail - Step 10: Click on Save button
[INFO ] [2022-09-21 19:04:02,956] Contact_Detail - Step 11: Verify success saved contact detail info message displayed with text 'Successfully Updated'
[INFO ] [2022-09-21 19:04:03,835]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:04:08,848] Emergency_Detail - Step 01: Open Emergency Detail page
[INFO ] [2022-09-21 19:04:09,618] Emergency_Detail - Step 02: Click on '+ Add' button
[INFO ] [2022-09-21 19:04:10,073] Emergency_Detail - Step 03: Input to Name textbox with name is: emergencyName
[INFO ] [2022-09-21 19:04:10,173] Emergency_Detail - Step 04: Input to Relationship textbox with value is: Em
[INFO ] [2022-09-21 19:04:10,239] Emergency_Detail - Step 05: Input to Home telephone textbox with value is: 02381234567
[INFO ] [2022-09-21 19:04:10,323] Emergency_Detail - Step 06: Input to Mobile phone textbox with value is: 0917382111
[INFO ] [2022-09-21 19:04:10,404] Emergency_Detail - Step 07: Input to Work telephone textbox with value is: 02382345678
[INFO ] [2022-09-21 19:04:10,475] Emergency_Detail - Step 08: Click on Save button
[INFO ] [2022-09-21 19:04:10,755] Emergency_Detail - Step 09: Verify success saved Emergency detail info message displayed with text 'Successfully Saved'
[INFO ] [2022-09-21 19:04:11,085]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:04:11,088] Assigned_Dependents - Step 01: Open Dependents page
[INFO ] [2022-09-21 19:04:12,063] Assigned_Dependents - Step 02: Click on Add dependent button
[INFO ] [2022-09-21 19:04:12,513] Assigned_Dependents - Step 03: Input to Dependent Name textbox with value is: Dependent3575
[INFO ] [2022-09-21 19:04:12,601] Assigned_Dependents - Step 04: Select Dependent Relationship in dropdown list with value is: Child
[INFO ] [2022-09-21 19:04:15,178] Assigned_Dependents - Step 05: Input to Dependent DOB with value is 2017-10-09
[INFO ] [2022-09-21 19:04:15,261] Assigned_Dependents - Step 06: Click on Save button
[INFO ] [2022-09-21 19:04:15,548] Assigned_Dependents - Step 07: Verify success added dependent massge displayed with value is 'Successfully Saved'
[INFO ] [2022-09-21 19:04:15,848]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:04:15,851] Edit_View_Job - Step 01: Open Job page
[INFO ] [2022-09-21 19:04:16,829] Edit_View_Job - Step 02: Input to Joined Date textbox with value is: 2021-12-15
[INFO ] [2022-09-21 19:04:19,910] Edit_View_Job - Step 03: Select Job title in dropdown list with value is: QA Lead
[INFO ] [2022-09-21 19:04:23,129] Edit_View_Job - Step 04: Select Job Category in dropdown list with value is: Professionals
[INFO ] [2022-09-21 19:04:25,959] Edit_View_Job - Step 05: Select Job Sub Unit in dropdown list with value is: Quality Assurance
[INFO ] [2022-09-21 19:04:28,861] Edit_View_Job - Step 06: Select Job status in dropdown list with value is: Full-Time Permanent
[INFO ] [2022-09-21 19:04:31,651] Edit_View_Job - Step 07: Select Job location in dropdown list with value is: New York Sales Office
[INFO ] [2022-09-21 19:04:34,367] Edit_View_Job - Step 08: Click on Save button
[INFO ] [2022-09-21 19:04:34,679] Edit_View_Job - Step 09: Verify success added job message displayed with text 'Successfully Saved'
[INFO ] [2022-09-21 19:04:35,497]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:04:35,500] Edit_View_Salary - Step 01: Open Salary page
[INFO ] [2022-09-21 19:04:36,506] Edit_View_Salary - Step 02: Click on Add button
[INFO ] [2022-09-21 19:04:37,314] Edit_View_Salary - Step 03: Input to Salary component textbox with value is: Main Income
[INFO ] [2022-09-21 19:04:37,444] Edit_View_Salary - Step 04: Input to Salary Amount textbox with value is: 10000
[INFO ] [2022-09-21 19:04:37,513] Edit_View_Salary - Step 05: Select Pay Grade option in dropdown list with value is: Grade 5
[INFO ] [2022-09-21 19:04:40,244] Edit_View_Salary - Step 06: Select Pay Frequency option in dropdown list with value is: Monthly
[INFO ] [2022-09-21 19:04:45,989] Edit_View_Salary - Step 07: Select currency option in dropdown list with value is: United States Dollar
[INFO ] [2022-09-21 19:04:48,621] Edit_View_Salary - Step 08: Click on Save salary button
[INFO ] [2022-09-21 19:04:48,932] Edit_View_Salary - Step 09: Verify success added salary message displayed with text 'Successfully Saved
[INFO ] [2022-09-21 19:04:49,311]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-21 19:04:49,314] Edit_View_Tax - Step 01: Open Tax page
[INFO ] [2022-09-21 19:04:50,305] Edit_View_Tax - Step 02: Select Status for Ferderal Tax Income with value is: Married
[INFO ] [2022-09-21 19:04:54,450] Edit_View_Tax - Step 03: Input to Exemptions textbox for Ferderal Tax Income with value is: ferderalTaxExemption
[INFO ] [2022-09-21 19:04:54,528] Edit_View_Tax - Step 04: Select State for State Tax Income with value is: stateTaxState
[INFO ] [2022-09-21 19:10:22,277] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-09-21 19:10:32,214] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-09-21 19:10:32,911] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-09-21 19:10:33,078] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-09-21 19:10:35,441] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-09-21 19:10:37,051] Add New Employee - Step 02: Input firstname with value is: Employee8481
[INFO ] [2022-09-21 19:10:37,307] Add New Employee - Step 03: Input middlename with value is: Mid
